ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,nee_nt_vut_ref,nee_nt_vut_25,nee_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-xUK,Dfb,2019,1,12,-95.1921,39.0404,-9.614999999999998,0,78.965,94.675,0.62,0.494,14.32,17.455,17.481,37.8215,-0.6112685,-0.7551585,-0.37614000000000003,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,13,-95.1921,39.0404,-9.285,0,78.88499999999999,98.8875,0.6385000000000001,0.505,14.26,17.375,17.655,38.004999999999995,-0.6619645,-0.6619645,0.335375,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,14,-95.1921,39.0404,-9.0855,0,79.14,90.60249999999999,0.641,0.515,14.235,17.3575,17.245,37.515,-0.5622499999999999,-0.5622499999999999,0.6461250000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,15,-95.1921,39.0404,-9.0365,0,79.295,54.7975,0.6385000000000001,0.5255000000000001,14.175999999999998,17.185000000000002,16.799999999999997,36.245000000000005,0.6194999999999999,0.6194999999999999,1.0532499999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,16,-95.1921,39.0404,-9.081,0,79.315,15.612499999999999,0.636,0.46699999999999997,14.16,17.095,16.615000000000002,34.75,1.315145,1.315145,1.315145,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,17,-95.1921,39.0404,-9.122,0,80.22999999999999,1.785,0.606,0.3815,14.1,17.055,16.39,33.485,1.1838199999999999,1.1838199999999999,1.187075,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,18,-95.1921,39.0404,-9.1675,0,80.215,1.42,0.604,0.305,14.055,16.925,16.185000000000002,31.98,1.2674750000000001,1.2674750000000001,1.2674750000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,19,-95.1921,39.0404,-9.09,0,80.1,1.225,0.611,0.2675,13.95,17.425,15.935,29.285,1.0770309999999998,1.0770309999999998,1.0770309999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,20,-95.1921,39.0404,-8.9875,0,79.995,0.99,0.6194999999999999,0.22799999999999998,13.93,16.994999999999997,15.765,27.520000000000003,0.801207,0.801207,0.801207,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,21,-95.1921,39.0404,-8.8785,0,80.185,1.0775,0.6185,0.199,13.92,16.91,15.600000000000001,26.515,0.746664,0.746664,0.746664,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,22,-95.1921,39.0404,-8.7645,0,80.49000000000001,1.2075,0.6145,0.1765,13.88,16.9,15.469999999999999,25.96,0.944019,0.930644,0.9445915,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,1,23,-95.1921,39.0404,-8.6655,0,80.905,1.405,0.6065,0.1575,13.865,16.814999999999998,15.36,25.55,0.831421,0.8003629999999999,0.8544825,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,0,-95.1921,39.0404,-8.5195,0,83.07,1.3025,0.544,0.139,13.785,16.845,18.981,25.285,0.7121315,0.65694,0.732245,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,1,-95.1921,39.0404,-8.364999999999998,0,86.88499999999999,1.295,0.4265,0.11299999999999999,13.725000000000001,16.759999999999998,22.672,25.09,0.770583,0.7323664999999999,0.8330415,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,2,-95.1921,39.0404,-8.2335,0,89.81,1.4425,0.3345,0.09,13.665,16.61,15.14,24.950000000000003,0.9225000000000001,0.8796665,0.9805,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,3,-95.1921,39.0404,-7.946999999999999,0,90.725,1.4875,0.3115,0.0765,13.61,16.71,22.672,24.845,0.8327855,0.8327855,0.9056735,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,4,-95.1921,39.0404,-7.6165,0,89.41499999999999,1.3775,0.3645,0.083,13.575,16.745,22.672,24.75,0.8942085,0.8942085,0.9529665,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,5,-95.1921,39.0404,-7.308,0,87.8,1.3025,0.431,0.0995,13.8285,16.729999999999997,22.384999999999998,24.63,1.05019,1.05019,1.0682399999999999,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,6,-95.1921,39.0404,-6.882,0,85.17,1.1525,0.5415,0.114,13.749500000000001,16.700000000000003,22,24.509999999999998,1.221055,1.221055,1.2744550000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,7,-95.1921,39.0404,-6.5235,0,82.65,2.525,0.6505000000000001,0.13,13.42,16.705,22.6715,24.395000000000003,1.3928,1.3928,1.47633,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,8,-95.1921,39.0404,-6.2455,0,80.05000000000001,44.597500000000004,0.7645,0.16649999999999998,13.370000000000001,16.689999999999998,18.2955,24.33,0.9660315,0.8910534999999999,0.9660315,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,9,-95.1921,39.0404,-5.638,0,76.2,175.78750000000002,0.956,0.27049999999999996,13.791,16.715,14.599,24.295,0.6799955,0.6799955,0.6799955,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,10,-95.1921,39.0404,-4.4095,0,69.355,385.0325,1.3535,0.5650000000000001,13.762,16.744999999999997,14.815000000000001,24.255,-0.26418949999999997,-0.26418949999999997,-0.26418949999999997,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,11,-95.1921,39.0404,-2.9945,0,62.974999999999994,458.22249999999997,1.8159999999999998,1.011,13.45,16.759999999999998,14.795,24.195,-0.5503935,-0.6860195,-0.5503935,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,12,-95.1921,39.0404,-1.6404999999999998,0,58.575,476.79499999999996,2.245,1.7595,13.64,16.77,14.785,23.8795,-0.7797525000000001,-0.8754635,-0.687,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,13,-95.1921,39.0404,-0.6695,0,54.955,420.86,2.623,2.207,13.829999999999998,16.3265,14.79,24.125,-0.967089,-0.967089,-0.5945695,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,14,-95.1921,39.0404,0.22799999999999998,0,52.125,283.2675,2.9745,2.5905,14.105,16.15,14.774999999999999,24.075000000000003,-0.774511,-0.774511,-0.18144645,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,15,-95.1921,39.0404,0.27549999999999997,0,53.24,137.04,2.9154999999999998,2.5220000000000002,14.3,16.225,14.754999999999999,23.762999999999998,0.41228580000000004,0.41228580000000004,0.619738,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,16,-95.1921,39.0404,0.10600000000000001,0,55.995000000000005,38.46,2.7095000000000002,2.208,14.385000000000002,16.636,14.73,23.625999999999998,0.9893185,0.9893185,0.9893185,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,17,-95.1921,39.0404,-0.012499999999999997,0,57.835,4.1049999999999995,2.5745,1.88,14.405000000000001,16.865000000000002,14.7,23.925,0.8706400000000001,0.8706400000000001,0.87222,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,18,-95.1921,39.0404,-1.19,0,68.955,0.2375,1.746,1.6505,14.385,16.424500000000002,14.544,23.7,0.9983934999999999,0.9983934999999999,0.9983934999999999,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,19,-95.1921,39.0404,-1.8205,0,72.57,0.2825,1.4665,1.4649999999999999,14.365,16.3835,14.533999999999999,23.880000000000003,0.9224555,0.9224555,0.9224555,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,20,-95.1921,39.0404,-2.0945,0,71.885,0.035,1.4735,1.29,14.32,16.384999999999998,14.645,23.865000000000002,0.7591654999999999,0.7591654999999999,0.7591654999999999,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,21,-95.1921,39.0404,-2.1795,0,72.58500000000001,0.125,1.4275,1.1145,14.295,16.645,14.405000000000001,23.825,0.73587,0.73587,0.73587,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,22,-95.1921,39.0404,-1.762,0,69.075,0.085,1.6604999999999999,0.9944999999999999,14.305,16.415,14.486,23.6405,0.8594245,0.8493745,0.958898,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,2,23,-95.1921,39.0404,-2.4905,0,74.16499999999999,0.0875,1.3155000000000001,0.886,14.265,16.48,14.675,23.79,0.7826955,0.758742,1.036,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,0,-95.1921,39.0404,-2.7295,0,75.78,0.22249999999999998,1.2105000000000001,0.784,14.175,16.425,14.5455,23.785,0.6927875,0.6579155,0.8561000000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,1,-95.1921,39.0404,-3.2815,0,77.945,0.2175,1.0579999999999998,0.6955,14.17,16.4,14.665,23.6335,0.736,0.7140725,0.7667275,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,2,-95.1921,39.0404,-3.173,0,77.515,0.1625,1.087,0.6154999999999999,14.125,16.395,14.725000000000001,23.715,0.8289500000000001,0.7992589999999999,0.8575225,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,3,-95.1921,39.0404,-3.4105,0,78,0.1075,1.045,0.5365,14.09,16.369999999999997,14.715,23.573500000000003,0.792718,0.792718,0.8414475,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,4,-95.1921,39.0404,-3.4255,0,76.24000000000001,0.08249999999999999,1.1275,0.46099999999999997,14.015,16.35,14.565,23.675,0.8162915,0.8162915,0.860031,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,5,-95.1921,39.0404,-3.716,0,79.14,0.15,0.9685,0.389,14.024999999999999,16.34,14.545,23.52,0.9093025,0.9083315000000001,0.9141585,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,6,-95.1921,39.0404,-4.2625,0,81.58000000000001,0.1125,0.823,0.318,14.025,16.325,14.54,23.65,1.0125600000000001,1.0125600000000001,1.063065,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,7,-95.1921,39.0404,-4.2985,0,80.52000000000001,7.4775,0.8745,0.249,14.18,16.27,14.51,23.4865,1.1277300000000001,1.1277300000000001,1.35129,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,8,-95.1921,39.0404,-4.4985,0,81.19,104.205,0.825,0.219,14.155000000000001,16.36,14.51,23.625,0.9590835,0.84325,0.9605835,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,9,-95.1921,39.0404,-2.7485,0,74.295,254.8225,1.283,0.3795,13.855,16.595,14.51,23.605,0.7268405,0.7268405,0.7268405,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,10,-95.1921,39.0404,-0.7475,0,68.385,385.8825,1.8565,0.9645,13.84,16.365000000000002,14.51,23.575,0.535373,0.535373,0.535373,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,11,-95.1921,39.0404,3.0905,0,52.724999999999994,454.4925,3.6565,2.05,14.06,16.41,14.209,23.275,0.349346,0.349346,0.349346,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,12,-95.1921,39.0404,5.125500000000001,0,43.655,471.91499999999996,4.96,3.7225,14.365,16.275,14.4695,23.208,0.2826,0.2826,0.2826,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,13,-95.1921,39.0404,5.641,0,43.379999999999995,432.4425,5.1655,4.2989999999999995,14.57,16.405,14.575,23.4055,0.335375,0.335375,0.335375,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,14,-95.1921,39.0404,6.381,0,43.115,343.73249999999996,5.4635,4.753500000000001,14.350000000000001,16.445,14.635000000000002,23.371000000000002,0.6461250000000001,0.6461250000000001,0.6461250000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,15,-95.1921,39.0404,7.021,0,42.025,206.54500000000002,5.8195,4.8095,14.75,16.490000000000002,14.4225,22.9725,1.0532499999999998,1.0532499999999998,1.0532499999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,16,-95.1921,39.0404,6.588,0,44.23,43.4125,5.436999999999999,4.390499999999999,14.76,16.405,14.245999999999999,23.003500000000003,1.315145,1.315145,1.315145,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,17,-95.1921,39.0404,4.907,0,48.985,1.06,4.4245,3.591,14.725000000000001,16.42,14.3055,23.314999999999998,1.217115,1.217115,1.217115,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,18,-95.1921,39.0404,3.8525,0,52.335,0.2125,3.8375000000000004,3.0285,14.705,16.42,14.311499999999999,23.3245,1.247905,1.247905,1.247905,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,19,-95.1921,39.0404,3.5460000000000003,0,53.46,0.33,3.6675,2.7279999999999998,14.684999999999999,16.415,14.2915,23.48,1.2481200000000001,1.2481200000000001,1.2481200000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,20,-95.1921,39.0404,3.55,0,53.125,0.2225,3.6950000000000003,2.5305,14.65,16.345,14.4095,23.308500000000002,1.1108850000000001,1.1108850000000001,1.1108850000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,21,-95.1921,39.0404,3.3385,0,53.95,0.165,3.576,2.3644999999999996,14.620000000000001,16.33,14.475,23.47,1.2401,1.2401,1.2401,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,22,-95.1921,39.0404,2.817,0,56.724999999999994,0.055,3.238,2.185,14.594999999999999,16.35,14.245000000000001,23.46,1.2707350000000002,1.20945,1.27357,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,3,23,-95.1921,39.0404,3.0705,0,55.635000000000005,0,3.3895,2.0220000000000002,14.3145,16.375,14.69,23.2635,1.0392515,1.0187,1.0392515,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,0,-95.1921,39.0404,3.258,0,54.83,0.1225,3.489,1.8845,14.307500000000001,16.22,14.565,23.057000000000002,0.882,0.8028335,0.882,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,1,-95.1921,39.0404,3.6384999999999996,0,53.175,0.0425,3.7155,1.8094999999999999,14.52,16.22,14.545,23.23,0.99175,0.7787999999999999,0.99175,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,2,-95.1921,39.0404,3.2725,0,52.695,0.0075,3.6555,1.704,14.495000000000001,16.285,14.239,23.033,0.9433335,0.7992589999999999,0.9433335,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,3,-95.1921,39.0404,2.385,0,56.485,0,3.1605,1.556,14.46,16.23,14.489999999999998,23.2115,1.013925,0.8357855000000001,1.013925,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,4,-95.1921,39.0404,1.7545000000000002,0,61.14,0,2.7015000000000002,1.4235,14.405000000000001,16.325,14.395,23.395,1.1112000000000002,1.1112000000000002,1.345125,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,5,-95.1921,39.0404,2.1705,0,60,0,2.859,1.2635,14.154,16.275,14.355,23.191,1.2917999999999998,1.286225,1.2917999999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,6,-95.1921,39.0404,1.5619999999999998,0,63.305,0.1775,2.5135,1.1655,14.1355,16.240000000000002,14.35,23.365000000000002,1.3659,1.3659,1.3660649999999999,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,7,-95.1921,39.0404,1.483,0,62.025000000000006,3.435,2.5895,1.114,14.106,16.25,14.27,23.167,1.4452500000000001,1.4452500000000001,1.47633,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,8,-95.1921,39.0404,0.3865,0,66.965,89.75,2.0765,1.1505,14.235,16.27,14.295,23.3925,0.9878665,0.90865,0.9878665,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,9,-95.1921,39.0404,0.74,0,67.63499999999999,255.465,2.0875000000000004,1.4475,14.22,16.255000000000003,14.285,23.229999999999997,0.669453,0.669453,0.669453,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,10,-95.1921,39.0404,3.274,0,59.61,384.9125,3.1414999999999997,2.7455,14.315,16.240000000000002,14.295,23.0465,-0.6736255,-0.6736255,-0.6736255,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,11,-95.1921,39.0404,6.298,0,51.785,453.1075,4.6285,4.2275,14.415,16.5,14.3,23.31,-0.9270285,-1.184135,-0.9270285,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,12,-95.1921,39.0404,8.965,0,43.285,466.0425,6.5,5.7195,14.51,16.439999999999998,14.31,23.174,-0.6112685,-0.7551585,-0.37614000000000003,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,13,-95.1921,39.0404,10.394,0,38.504999999999995,429.2175,7.761,6.2219999999999995,14.57,16.315,14.209,23.174,-0.6619645,-0.6619645,0.335375,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,14,-95.1921,39.0404,11.0495,0,38.345,340.9,8.1235,6.766,14.6,16.275,14.254000000000001,23.28,-0.5622499999999999,-0.5622499999999999,0.6461250000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,15,-95.1921,39.0404,10.744,0,40.575,206.6925,7.671,6.7965,14.61,16.384999999999998,14.466000000000001,23.265,0.6194999999999999,0.6194999999999999,1.0532499999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,16,-95.1921,39.0404,10.600999999999999,0,41.74,63.09,7.4505,6.268000000000001,14.594999999999999,16.205,14.309999999999999,23.25,1.315145,1.315145,1.315145,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,17,-95.1921,39.0404,9.8665,0,44.019999999999996,2.265,6.816,5.4505,14.555,16.48,14.295,23.137999999999998,1.1838199999999999,1.1838199999999999,1.187075,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,18,-95.1921,39.0404,9.4755,0,45.614999999999995,0,6.449999999999999,4.723,14.515,16.28,14.29,23.22,1.2674750000000001,1.2674750000000001,1.2674750000000001,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,19,-95.1921,39.0404,9.124500000000001,0,47.075,0,6.1295,4.265499999999999,14.46,16.42,14.286999999999999,23.118000000000002,1.0770309999999998,1.0770309999999998,1.0770309999999998,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,20,-95.1921,39.0404,8.913,0,49.035,0,5.8205,3.982,14.415,16.475,14.29,23.113,0.801207,0.801207,0.801207,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,21,-95.1921,39.0404,7.9,0,52.93,0,5.018000000000001,3.795,14.370000000000001,16.525,14.285,23.185000000000002,0.746664,0.746664,0.746664,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,22,-95.1921,39.0404,6.6425,0,58.04,0.0625,4.1055,3.6185,14.265,16.555,14.28,23.175,0.944019,0.930644,0.9445915,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,4,23,-95.1921,39.0404,5.8905,0,62.584999999999994,0.14,3.475,3.4290000000000003,14.184999999999999,16.4,14.27,23.0465,0.831421,0.8003629999999999,0.8544825,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,0,-95.1921,39.0404,4.6485,0,68.475,0.29000000000000004,2.6864999999999997,3.261,14.125,16.405,14.250499999999999,23.040999999999997,0.7121315,0.65694,0.732245,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,1,-95.1921,39.0404,4.324,0,71.58,0.2025,2.365,3.125,14.126000000000001,16.41,14.265,23.0465,0.770583,0.7323664999999999,0.8330415,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,2,-95.1921,39.0404,3.7635,0,74.345,0.27249999999999996,2.0534999999999997,2.981,14.129999999999999,16.475,14.232500000000002,23.045,0.9225000000000001,0.8796665,0.9805,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,3,-95.1921,39.0404,3.2445,0,76.67500000000001,0.4125,1.7999999999999998,2.843,14.067,16.52,14.219,23.043999999999997,0.8327855,0.8327855,0.9056735,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,4,-95.1921,39.0404,2.811,0,79.495,0.2925,1.5335,2.7285,14.057,16.4,14.23,23.0365,0.8942085,0.8942085,0.9529665,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
US-xUK,Dfb,2019,5,5,-95.1921,39.0404,2.6565,0,80.86,0.43,1.416,2.614,14.120000000000001,16.425,14.22,23.105,1.05019,1.05019,1.0682399999999999,-9999,-9999,-9999,-9999,-9999,-9999,39.0404_-95.1921
