ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
IT-Isp,NA,2013,1,0,8.6336,45.8126,6.254,0,-9999,0,3.8665000000000003,4.278499999999999,24.0365,19.81,25.209,37.8475,3.22856,2.59196,3.1294,0.9290295,2.886715,4.369375,1.7921200000000002,0.166857,1.18417,45.8126_8.6336
IT-Isp,NA,2013,1,1,8.6336,45.8126,0.4,0,82.5,0,1.104,3.66,24.165,19.79,25.835,39.37,3.09115,1.93797,3.577915,0.5770295,2.0106,2.57767,0.2176665,-1.36873,0.1440485,45.8126_8.6336
IT-Isp,NA,2013,1,2,8.6336,45.8126,2,0,72.69999999999999,0,1.928,3.62,24.11,19.9,25.8,39.36,2.95442,-3.0443300000000004,2.8277349999999997,0.6648784999999999,2.2724200000000003,3.0145299999999997,0.870079,-0.067604,5.4249305,45.8126_8.6336
IT-Isp,NA,2013,1,3,8.6336,45.8126,1.45,0,74,0,1.7645,3.58,24.1225,19.845,25.875,39.32,2.68028,1.86733,2.5507,0.633902,2.21598,2.8597,1.034945,0.06804149999999999,1.0334405,45.8126_8.6336
IT-Isp,NA,2013,1,4,8.6336,45.8126,0.2,0,80.30000000000001,0,1.221,3.54,24.130000000000003,19.93,25.744999999999997,39.295,3.16058,1.93797,3.82783,0.566456,1.98262,2.52549,0.096422,-1.66814,0.044654,45.8126_8.6336
IT-Isp,NA,2013,1,5,8.6336,45.8126,0.2,0,81.35,0,1.1575000000000002,3.495,24.119999999999997,19.855,25.685000000000002,39.275,3.700755,1.90748,3.8459950000000003,0.566508,1.9827000000000001,2.525795,-0.443569,-1.68339,0.009944499999999998,45.8126_8.6336
IT-Isp,NA,2013,1,6,8.6336,45.8126,-0.04999999999999999,0,81.9,0,1.1019999999999999,3.455,24.125,19.83,25.79,39.265,3.35732,2.69025,3.82783,0.5535285,1.94807,2.46197,-0.164052,-1.7301449999999998,-0.2528475,45.8126_8.6336
IT-Isp,NA,2013,1,7,8.6336,45.8126,-0.6,0,86.65,0.2155,0.781,3.41,24.115000000000002,19.825,25.735,39.27,3.55406,2.84653,3.82783,0.525399,1.87252,2.32939,-0.49988899999999997,-1.85883,-0.483989,45.8126_8.6336
IT-Isp,NA,2013,1,8,8.6336,45.8126,-0.1,0,80.19999999999999,26.008,1.2014999999999998,3.38,24.0825,19.91,25.795,39.254999999999995,2.963025,1.999545,3.05703,0.5508785,1.941065,2.4488849999999998,0.217264,-0.979451,0.2414865,45.8126_8.6336
IT-Isp,NA,2013,1,9,8.6336,45.8126,2.1500000000000004,0,68.9,127.9085,2.2190000000000003,3.3499999999999996,24.134999999999998,19.83,25.759999999999998,39.230000000000004,4.54594,0.857425,5.62654,0.673399,2.2859800000000003,3.05719,-0.77022,-2.94699,1.18282,45.8126_8.6336
IT-Isp,NA,2013,1,10,8.6336,45.8126,2.9000000000000004,0.065,69.75,154.6395,2.275,3.3200000000000003,24.1525,19.880000000000003,25.75,39.19,4.755599999999999,-0.44401499999999994,3.77125,0.71712,2.37143,3.27726,-0.7714205000000001,-0.71722,2.878765,45.8126_8.6336
IT-Isp,NA,2013,1,11,8.6336,45.8126,4.75,0,68.45,268.71299999999997,2.7055,3.3049999999999997,24.1825,19.884999999999998,25.795,39.205,4.13384,-2.81419,4.65536,0.8307555,2.63844,3.85837,0.38395999999999986,-2.016921,6.03639,45.8126_8.6336
IT-Isp,NA,2013,1,12,8.6336,45.8126,5.1,0,65.35,216.55,3.0445,3.3049999999999997,24.16,19.805,25.745,39.205,-2.07174,-4.175825,-1.4810150000000002,0.8531085,2.692595,3.97398,6.6933050000000005,4.75141,7.39178,45.8126_8.6336
IT-Isp,NA,2013,1,13,8.6336,45.8126,5.800000000000001,0,60.75,218.5005,3.6205,3.315,24.1175,19.91,25.805,39.17,-0.7997400000000001,-1.985576,1.9759099999999998,0.8988005,2.81141,4.211494999999999,5.632025,0.49148400000000003,5.6208849999999995,45.8126_8.6336
IT-Isp,NA,2013,1,14,8.6336,45.8126,6,0,58.099999999999994,133.579,3.9185,3.395,24.1625,19.96,25.745,39.185,0.489225,-0.26104,1.7537265,0.9120984999999999,2.84478,4.280925,4.404045,1.8018855,3.21034,45.8126_8.6336
